game_id,player_id,team_id,best_of,curr_game,champion_id,side,role,opp_player_id,opp_team_id,opp_champion_id,result,kills,deaths,assists,double_kills,triple_kills,quad_kills,penta_kills,first_blood,avg_mins_between_kills,avg_mins_between_deaths,solo_kills,iso_deaths,minion_kills,neutral_minion_kills,neutral_minion_kills_team_jungle,neutral_minion_kills_enemy_jungle,perc_in_mid_lane,num_recalls,total_damage_teamfights,avg_damage_per_teamfight,dmg_to_champs_per_min,dmg_shielded_on_team_per_min,dmg_healed_on_team_per_min,total_gold,gold_at_15m,gold_diff_at_15m,wards_placed,wards_killed,vision_score,jungle_prox,duo_prox
51d9d60e-1021-43e3-a0b3-92a66d5c1951,f7c76c2e-ebdf-4f83-84bb-e2ca8e97e243,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,1,1,6db70bf4-2680-4389-a220-245edd6c1e88,red,jng,3b4a3e0b-b845-4078-ba88-d8544916a68d,7ef1521a-0c03-4271-a86e-58ddb170674c,25c383a3-8c0c-4516-97fb-e17a458cd120,0,0,4,13,0,0,0,0,0,NULL,7.124461111,0,1,14,148.0000305,97.10002136,6.400000572,0.1363284203,9,1290.447021,58.65668279,185.3690014,28.30903215,0,10715,5098,348,20,6,39.78268814,0.4013625,NULL
51d9d60e-1021-43e3-a0b3-92a66d5c1951,144674be-6575-415b-bdf1-71cb2f907c9f,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,1,1,fe2d0d4c-a75b-4c67-8e62-0dfa49b26688,red,mid,8d64e721-e32e-4f60-97b3-9994b952fcf3,7ef1521a-0c03-4271-a86e-58ddb170674c,1ff2355a-9a6b-4f85-af50-13555fd72c6d,0,3,5,10,0,0,0,0,0,7.008058333,7.9525,0,2,268,37.99999237,28.49999619,4,0.3099712767,14,220.6123047,10.02783203,338.9766353,0,0,15307,5956,1053,7,6,33.76074982,0.2292333333,NULL
51d9d60e-1021-43e3-a0b3-92a66d5c1951,b0e35a14-396b-4f90-bb26-213a8599c7d2,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,1,1,faed066b-87ea-402d-b5d2-7504081131f4,red,bot,879bae6d-a757-4340-b7e3-80aae316eca8,7ef1521a-0c03-4271-a86e-58ddb170674c,6c9c7b4a-0947-4b6c-8cff-cf318ac75f10,0,7,5,6,1,0,0,0,1,5.103794444,6.864220833,0,1,356,18.39999771,18.39999771,0,0.2392882283,12,2842.004395,129.1820179,748.3125978,0,20.97596731,18281,6378,850,31,12,53.5123558,0.07218472222,NULL
51d9d60e-1021-43e3-a0b3-92a66d5c1951,ef0262f2-059f-4514-80f7-70c1a33ad932,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,1,1,c5269e9d-b0a9-44cb-9ed1-ff01afa40fe7,red,sup,37e4d64f-9ea7-4b9c-92ee-0ab4794d0c36,7ef1521a-0c03-4271-a86e-58ddb170674c,a0d155c4-41b3-408e-9aab-3335d028be3b,0,1,3,15,0,0,0,0,0,NULL,13.73778333,0,1,34,0,0,0,0.1455484505,16,899.1564331,40.87074696,174.3522577,0,0,8460,3639,-770,82,11,117.170929,0.1694333333,0.4083944444
6b7d93fd-1ac3-4a9d-8a54-67d63eca379c,236a0b34-f525-4ded-8cf7-3eedfb582f50,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,1,1,f2e2e2e6-5b79-47ae-bf8a-ea7780d0ce48,blue,top,c1924735-5649-4785-962a-2dbaa28be423,15e71b55-e2b7-459d-8e62-16a93a90e901,0e089005-2fe3-4298-9093-95772c91e9b8,1,7,2,6,1,1,1,0,0,2.028944444,11.20383333,2,1,327,27.75,1.5,13.5,0.04770268791,9,8692.795654,543.2997284,849.2450356,0,0,18014,6771,2401,11,11,38.22045517,0.09995694444,NULL
6b7d93fd-1ac3-4a9d-8a54-67d63eca379c,a56d5d87-c38e-4f39-8b5c-3643afe4e7b3,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,1,1,2c6af162-20f3-4d19-95f7-b225674b976d,blue,jng,67f9d889-9f4f-490e-a31c-ccb2b2f9f1b0,15e71b55-e2b7-459d-8e62-16a93a90e901,c09c688f-04a7-45f3-9286-5c501628474f,1,3,1,12,0,0,0,0,0,1.83765,NULL,0,1,25,204.3998413,130.000061,33.8999939,0.06885748862,10,1551.197998,96.94987488,250.9163406,0,0,12662,6122,563,8,8,36.96367645,0.3584013889,NULL
6b7d93fd-1ac3-4a9d-8a54-67d63eca379c,d63355f7-04f5-44f7-82e3-d66201d3358f,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,1,1,7aba2090-0ed1-4957-bbb3-10e1edf25ed8,blue,mid,a311e95f-79cf-43a6-bc06-13191e132feb,15e71b55-e2b7-459d-8e62-16a93a90e901,e7c0028d-798c-4151-9a46-dfabcbc70409,1,4,0,8,0,0,0,0,1,8.598,NULL,0,0,298,40,29.5,4,0.3254532769,12,2477.690674,154.8556671,603.365805,0,0,15226,5685,256,11,6,33.0464325,0.1583597222,NULL
6b7d93fd-1ac3-4a9d-8a54-67d63eca379c,68813131-ef87-46e7-8b8a-43158021dc58,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,1,1,1e3423b1-6441-4499-bc04-79cd4bb3d13d,blue,bot,5755487d-2151-4894-ac1e-b7cda681eda9,15e71b55-e2b7-459d-8e62-16a93a90e901,cffa3533-e1c5-4d05-b72b-f05a2c9202c3,1,3,2,8,1,1,0,0,0,0.01910833333,16.37091667,0,0,303,15,9.5,4,0.3180277051,6,756.4807129,47.28004456,350.5155854,0,26.02483571,14222,5212,-1032,14,16,50.27710724,0.09998055556,NULL
6b7d93fd-1ac3-4a9d-8a54-67d63eca379c,a661537b-eb5b-4f7f-bfc3-37225e678661,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,1,1,324946d4-5e01-47c2-ae84-bffe1bb4f2cf,blue,sup,69b0dfc5-ee83-44dc-b535-05947d9ab4ab,15e71b55-e2b7-459d-8e62-16a93a90e901,19b6c408-59e2-4bc9-9da1-166d8e1bcd3d,1,1,2,11,0,0,0,0,0,NULL,6.178783333,0,0,38,0,0,0,0.1374907345,16,458.3513184,28.6469574,48.10639323,40.73912896,0,7805,3241,-788,61,13,99.18582153,0.1194166667,0.5680888889
6b7d93fd-1ac3-4a9d-8a54-67d63eca379c,c1924735-5649-4785-962a-2dbaa28be423,15e71b55-e2b7-459d-8e62-16a93a90e901,1,1,0e089005-2fe3-4298-9093-95772c91e9b8,red,top,236a0b34-f525-4ded-8cf7-3eedfb582f50,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,f2e2e2e6-5b79-47ae-bf8a-ea7780d0ce48,0,1,4,3,0,0,0,0,0,NULL,7.695277778,1,2,241,14.75,9.5,1.5,0.03053674419,10,1554.47937,97.15496063,309.1769031,0,0,11809,4370,-2401,16,6,28.38678169,0.0638625,NULL
6b7d93fd-1ac3-4a9d-8a54-67d63eca379c,67f9d889-9f4f-490e-a31c-ccb2b2f9f1b0,15e71b55-e2b7-459d-8e62-16a93a90e901,1,1,c09c688f-04a7-45f3-9286-5c501628474f,red,jng,a56d5d87-c38e-4f39-8b5c-3643afe4e7b3,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,2c6af162-20f3-4d19-95f7-b225674b976d,0,1,4,2,0,0,0,0,0,NULL,8.665944444,0,1,31,168.2999268,107.8000412,8,0.10282418,11,1123.154297,70.19714355,134.5073236,0,0,9863,5559,-563,13,15,56.61112976,0.3861194444,NULL
6b7d93fd-1ac3-4a9d-8a54-67d63eca379c,a311e95f-79cf-43a6-bc06-13191e132feb,15e71b55-e2b7-459d-8e62-16a93a90e901,1,1,e7c0028d-798c-4151-9a46-dfabcbc70409,red,mid,d63355f7-04f5-44f7-82e3-d66201d3358f,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,7aba2090-0ed1-4957-bbb3-10e1edf25ed8,0,2,3,3,0,0,0,0,0,14.7439,5.943333333,0,0,252,10.5,7,0,0.3738860393,8,1484.671143,92.79194641,244.5991381,45.30105508,50.63489498,11142,5429,-256,13,1,15.47929859,0.2222180556,NULL
6b7d93fd-1ac3-4a9d-8a54-67d63eca379c,5755487d-2151-4894-ac1e-b7cda681eda9,15e71b55-e2b7-459d-8e62-16a93a90e901,1,1,cffa3533-e1c5-4d05-b72b-f05a2c9202c3,red,bot,68813131-ef87-46e7-8b8a-43158021dc58,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,1e3423b1-6441-4499-bc04-79cd4bb3d13d,0,2,3,2,0,0,0,0,0,16.37091667,5.901008333,0,0,314,20.79999924,20.79999924,0,0.2583592483,9,5149.754395,321.8596497,535.2651069,0,0,13969,6244,1032,17,12,53.1059761,0.1109833333,NULL
6b7d93fd-1ac3-4a9d-8a54-67d63eca379c,69b0dfc5-ee83-44dc-b535-05947d9ab4ab,15e71b55-e2b7-459d-8e62-16a93a90e901,1,1,19b6c408-59e2-4bc9-9da1-166d8e1bcd3d,red,sup,a661537b-eb5b-4f7f-bfc3-37225e678661,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,324946d4-5e01-47c2-ae84-bffe1bb4f2cf,0,1,4,4,0,0,0,0,0,NULL,8.568705556,0,0,35,0,0,0,0.1935285454,7,1341.761475,83.86009216,154.0308105,69.48121648,13.76941803,6983,4029,788,37,10,56.46999741,0.1916458333,0.6930388889
1760a16e-552b-4e84-831f-6716cfd02f7d,27c7c3e0-87ef-4396-b50c-79d58bc66999,2acce636-6eac-435a-86f6-87ef3fad9761,1,1,0e089005-2fe3-4298-9093-95772c91e9b8,blue,top,e6ca24a9-3a00-4847-babf-fdb83a0c04df,cbe4505b-126e-4123-abfa-23f3d5758e15,409b757e-597e-4b77-95b2-8cd56598c638,0,2,2,5,0,0,0,0,0,3.804283333,7.466733333,0,0,293,48.00000763,37.50000763,5.5,0.06067239798,12,2732.921875,124.2237216,472.7907568,0,0,14518,4629,-489,14,5,55.78087234,0.004127777778,NULL
1760a16e-552b-4e84-831f-6716cfd02f7d,30076f1d-4a00-458f-9726-84934120f4a0,2acce636-6eac-435a-86f6-87ef3fad9761,1,1,25c383a3-8c0c-4516-97fb-e17a458cd120,blue,jng,69e50d16-9d6d-4566-91f1-97acbb1d5ef6,cbe4505b-126e-4123-abfa-23f3d5758e15,2c6af162-20f3-4d19-95f7-b225674b976d,0,3,3,5,0,0,0,0,0,8.842075,7.7875,0,0,22,169.9999695,110.5000534,14,0.0550048073,10,124.1672363,5.643965288,270.8623184,0,0,12551,5093,-155,11,16,54.28004456,0.3179888889,NULL
1760a16e-552b-4e84-831f-6716cfd02f7d,a82d9ddd-b6e7-4d5c-8a86-9167678077db,2acce636-6eac-435a-86f6-87ef3fad9761,1,1,a2748593-de4e-450b-9e4c-1c27bb3bc0b7,blue,mid,32a441dd-5706-4c5c-a13b-e7eae2c6fb0f,cbe4505b-126e-4123-abfa-23f3d5758e15,7aba2090-0ed1-4957-bbb3-10e1edf25ed8,0,2,3,6,0,0,0,0,0,7.559766667,4.000158333,0,1,299,23.99999619,19.99999619,0,0.4212585915,13,2037.041504,92.59279563,447.5985487,62.01167449,0,14816,5627,169,14,7,38.66299438,0.1944319444,NULL
1760a16e-552b-4e84-831f-6716cfd02f7d,61f55885-7e61-4743-a94f-17926a312832,2acce636-6eac-435a-86f6-87ef3fad9761,1,1,cffa3533-e1c5-4d05-b72b-f05a2c9202c3,blue,bot,60d42849-beb1-4f64-83f0-6113bd4497df,cbe4505b-126e-4123-abfa-23f3d5758e15,1e3423b1-6441-4499-bc04-79cd4bb3d13d,0,1,3,4,0,0,0,0,0,NULL,3.699016667,0,0,253,21,12.5,4,0.2029354679,11,350.0532227,15.91151012,365.2526944,0,0,13106,4698,-1480,20,17,58.3066597,0.05557777778,NULL
1760a16e-552b-4e84-831f-6716cfd02f7d,da4664aa-0be5-4d59-9e60-e728a68eebdd,2acce636-6eac-435a-86f6-87ef3fad9761,1,1,c5269e9d-b0a9-44cb-9ed1-ff01afa40fe7,blue,sup,1eee2a7b-7843-46ef-8222-5bb9bbd40379,cbe4505b-126e-4123-abfa-23f3d5758e15,b8032ceb-6da4-4575-8ab1-c4be5ab8b0f6,0,1,4,6,0,0,0,0,1,NULL,6.144766667,0,1,32,0,0,0,0.08192011942,13,702.2404785,31.92002175,119.5444035,3.093880863,9.71685814,8152,2923,-562,65,10,109.2347336,0.1902416667,0.4832527778
1760a16e-552b-4e84-831f-6716cfd02f7d,e6ca24a9-3a00-4847-babf-fdb83a0c04df,cbe4505b-126e-4123-abfa-23f3d5758e15,1,1,409b757e-597e-4b77-95b2-8cd56598c638,red,top,27c7c3e0-87ef-4396-b50c-79d58bc66999,2acce636-6eac-435a-86f6-87ef3fad9761,0e089005-2fe3-4298-9093-95772c91e9b8,1,3,3,6,1,0,0,0,0,0.6185166667,4.852016667,0,0,326,20,12,4,0.1036085653,10,1765.379883,80.24454013,392.0228619,0,0,14699,5118,489,11,8,30.87528801,0.009726388889,NULL
1760a16e-552b-4e84-831f-6716cfd02f7d,69e50d16-9d6d-4566-91f1-97acbb1d5ef6,cbe4505b-126e-4123-abfa-23f3d5758e15,1,1,2c6af162-20f3-4d19-95f7-b225674b976d,red,jng,30076f1d-4a00-458f-9726-84934120f4a0,2acce636-6eac-435a-86f6-87ef3fad9761,25c383a3-8c0c-4516-97fb-e17a458cd120,1,3,2,9,0,0,0,0,0,7.8139,3.519133333,0,0,24,202.599884,133.1000366,13,0.07502045283,8,2195.821045,99.8100475,298.5742812,0,0,12879,5248,155,14,12,42.87179947,0.3681472222,NULL
1760a16e-552b-4e84-831f-6716cfd02f7d,32a441dd-5706-4c5c-a13b-e7eae2c6fb0f,cbe4505b-126e-4123-abfa-23f3d5758e15,1,1,7aba2090-0ed1-4957-bbb3-10e1edf25ed8,red,mid,a82d9ddd-b6e7-4d5c-8a86-9167678077db,2acce636-6eac-435a-86f6-87ef3fad9761,a2748593-de4e-450b-9e4c-1c27bb3bc0b7,1,2,1,5,0,0,0,0,0,6.751866667,NULL,1,0,327,20,12,0,0.4149452063,14,617.1220703,28.0510032,663.242217,0,0,15908,5458,-169,16,7,44.31377411,0.1432277778,NULL
1760a16e-552b-4e84-831f-6716cfd02f7d,60d42849-beb1-4f64-83f0-6113bd4497df,cbe4505b-126e-4123-abfa-23f3d5758e15,1,1,1e3423b1-6441-4499-bc04-79cd4bb3d13d,red,bot,61f55885-7e61-4743-a94f-17926a312832,2acce636-6eac-435a-86f6-87ef3fad9761,cffa3533-e1c5-4d05-b72b-f05a2c9202c3,1,7,1,3,2,0,0,0,0,2.648630556,NULL,0,0,306,14.39999962,14.39999962,0,0.2114667316,10,815.2709961,37.05777255,459.1019237,0,14.037469,17137,6178,1480,15,8,37.19448853,0.1555388889,NULL
1760a16e-552b-4e84-831f-6716cfd02f7d,1eee2a7b-7843-46ef-8222-5bb9bbd40379,cbe4505b-126e-4123-abfa-23f3d5758e15,1,1,b8032ceb-6da4-4575-8ab1-c4be5ab8b0f6,red,sup,da4664aa-0be5-4d59-9e60-e728a68eebdd,2acce636-6eac-435a-86f6-87ef3fad9761,c5269e9d-b0a9-44cb-9ed1-ff01afa40fe7,1,0,2,14,0,0,0,0,0,NULL,3.615333333,0,0,42,0,0,0,0.1290714917,16,625.956543,28.45257013,88.63089483,153.3151128,6.004878705,8903,3485,562,74,20,117.4652786,0.2193819444,0.6443611111
b490be7d-633f-4b0d-9a60-ed338a91e213,e50165dc-443c-412b-af1f-6a71b052ec46,93bb8057-a5dc-404f-a288-a5a9d89ec456,1,1,0e089005-2fe3-4298-9093-95772c91e9b8,blue,top,6be8f7d2-b5d1-4015-8d63-decee3bd407d,0c2e1d71-432b-40ea-b378-924e2e804b0e,f2e2e2e6-5b79-47ae-bf8a-ea7780d0ce48,1,5,2,9,1,0,0,0,0,6.732079167,3.4885,1,2,250,23.99999809,22.49999809,0,0.08832857488,12,2191.787842,182.6489868,429.5271877,0,0,14533,5022,-1152,19,1,47.67720413,0.0888375,NULL
b490be7d-633f-4b0d-9a60-ed338a91e213,9a7604d4-28d6-4fff-b97a-801252da5d4d,93bb8057-a5dc-404f-a288-a5a9d89ec456,1,1,2c6af162-20f3-4d19-95f7-b225674b976d,blue,jng,27117a33-be10-4d89-a2dd-c622b38d91b7,0c2e1d71-432b-40ea-b378-924e2e804b0e,196c0589-33a3-44c7-9fc0-4cd3c4ba555e,1,8,0,8,1,0,0,0,0,4.275514286,NULL,0,0,33,143.8000183,96.80005646,8,0.09709579206,10,1833.035889,152.7529907,276.0314656,0,0,12761,5339,182,9,12,40.5326767,0.5412041667,NULL
b490be7d-633f-4b0d-9a60-ed338a91e213,08ab34e1-dd22-4e50-bdd7-89f906d72bb6,93bb8057-a5dc-404f-a288-a5a9d89ec456,1,1,817531bf-38ca-45d7-9d86-5d0aa8031edf,blue,mid,39d47ed1-365d-4b94-b3e7-b58ec1ebf2df,0c2e1d71-432b-40ea-b378-924e2e804b0e,7aba2090-0ed1-4957-bbb3-10e1edf25ed8,1,5,2,8,1,0,0,0,0,7.2534875,1.678433333,1,2,301,14.95000076,6.699999809,4,0.4059278528,11,1352.211426,112.6842855,550.1137545,0,0,15309,5490,468,5,9,29.18272972,0.2749819444,NULL
b490be7d-633f-4b0d-9a60-ed338a91e213,21ae82c6-b174-41ca-8f37-4720d9023227,93bb8057-a5dc-404f-a288-a5a9d89ec456,1,1,cffa3533-e1c5-4d05-b72b-f05a2c9202c3,blue,bot,286f29de-664a-4885-a1b2-a6237bc01820,0c2e1d71-432b-40ea-b378-924e2e804b0e,1e3423b1-6441-4499-bc04-79cd4bb3d13d,1,3,2,9,0,0,0,0,0,7.752233333,22.59191667,0,0,306,34,23.5,4,0.1651386202,10,2905.167725,242.0973104,355.6195138,0,12.71212741,15506,5680,396,26,31,85.12284851,0.1078069444,NULL
b490be7d-633f-4b0d-9a60-ed338a91e213,ace32b05-9a8e-41c4-b7ef-3f5ccf2cf8df,93bb8057-a5dc-404f-a288-a5a9d89ec456,1,1,c8ab5139-5836-46d0-b5cd-2bfab29d3f4e,blue,sup,fcac7a13-6a78-4d74-8767-b520844b3aff,0c2e1d71-432b-40ea-b378-924e2e804b0e,c5269e9d-b0a9-44cb-9ed1-ff01afa40fe7,1,1,2,14,0,0,0,0,0,NULL,23.59803333,1,0,39,0,0,0,0.08679548451,14,746.7663574,62.23052979,181.7116215,59.76977883,46.88758977,8730,3844,-16,63,11,105.2411423,0.2704930556,0.3385111111
b490be7d-633f-4b0d-9a60-ed338a91e213,6be8f7d2-b5d1-4015-8d63-decee3bd407d,0c2e1d71-432b-40ea-b378-924e2e804b0e,1,1,f2e2e2e6-5b79-47ae-bf8a-ea7780d0ce48,red,top,e50165dc-443c-412b-af1f-6a71b052ec46,93bb8057-a5dc-404f-a288-a5a9d89ec456,0e089005-2fe3-4298-9093-95772c91e9b8,0,4,3,0,1,0,0,0,1,9.524755556,13.32435,2,1,286,48,33.5,4,0.1236441477,10,5128.533203,427.3777669,510.7182648,0,0,14680,6174,1152,13,8,40.58961105,0.06949166667,NULL
b490be7d-633f-4b0d-9a60-ed338a91e213,27117a33-be10-4d89-a2dd-c622b38d91b7,0c2e1d71-432b-40ea-b378-924e2e804b0e,1,1,196c0589-33a3-44c7-9fc0-4cd3c4ba555e,red,jng,9a7604d4-28d6-4fff-b97a-801252da5d4d,93bb8057-a5dc-404f-a288-a5a9d89ec456,2c6af162-20f3-4d19-95f7-b225674b976d,0,1,5,2,0,0,0,0,0,NULL,7.386916667,0,1,52,154.9999542,97.00005341,12,0.09501139703,7,1565.5625,130.4635417,237.3467766,0,0,10433,5157,-182,13,12,49.87973404,0.5208916667,NULL
b490be7d-633f-4b0d-9a60-ed338a91e213,39d47ed1-365d-4b94-b3e7-b58ec1ebf2df,0c2e1d71-432b-40ea-b378-924e2e804b0e,1,1,7aba2090-0ed1-4957-bbb3-10e1edf25ed8,red,mid,08ab34e1-dd22-4e50-bdd7-89f906d72bb6,93bb8057-a5dc-404f-a288-a5a9d89ec456,817531bf-38ca-45d7-9d86-5d0aa8031edf,0,1,5,4,0,0,0,0,0,NULL,7.287154167,0,3,277,20,13.5,4,0.3674025058,11,4347.428223,362.2856852,529.1290558,0,0,12755,5022,-468,17,7,38.8213501,0.1292083333,NULL
b490be7d-633f-4b0d-9a60-ed338a91e213,286f29de-664a-4885-a1b2-a6237bc01820,0c2e1d71-432b-40ea-b378-924e2e804b0e,1,1,1e3423b1-6441-4499-bc04-79cd4bb3d13d,red,bot,21ae82c6-b174-41ca-8f37-4720d9023227,93bb8057-a5dc-404f-a288-a5a9d89ec456,cffa3533-e1c5-4d05-b72b-f05a2c9202c3,0,1,4,2,0,0,0,0,0,NULL,7.078233333,0,1,282,27.99999809,27.99999809,0,0.2836468704,10,2011.568848,167.6307373,450.1724498,0,15.6582027,12524,5284,-396,12,9,35.81147385,0.2236277778,NULL
b490be7d-633f-4b0d-9a60-ed338a91e213,fcac7a13-6a78-4d74-8767-b520844b3aff,0c2e1d71-432b-40ea-b378-924e2e804b0e,1,1,c5269e9d-b0a9-44cb-9ed1-ff01afa40fe7,red,sup,ace32b05-9a8e-41c4-b7ef-3f5ccf2cf8df,93bb8057-a5dc-404f-a288-a5a9d89ec456,c8ab5139-5836-46d0-b5cd-2bfab29d3f4e,0,1,5,4,0,0,0,0,0,NULL,5.9633,0,0,41,0,0,0,0.1558737628,11,362.060791,30.17173258,137.2529278,12.26922732,14.18430492,7274,3860,16,72,14,97.50661469,0.2763708333,0.4593638889
e756ad67-aa7d-49cc-abc6-c63ba2843c5b,236a0b34-f525-4ded-8cf7-3eedfb582f50,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,1,1,59e5b504-ac09-4ae1-a5d9-c59233aca089,blue,top,5efd550f-e3b7-4984-ad37-ee48cdd6615a,f3c22893-afca-4653-9642-d2832d75efd2,db14b766-7173-47e7-8c16-887317652d05,1,5,2,3,0,0,0,0,0,6.472420833,7.053033333,0,1,262,11.99999809,4.000000477,0,0.01023482626,11,9732.526855,1390.360979,456.6758291,0,0,14114,6354,1355,10,14,42.00361633,0.267975,NULL
e756ad67-aa7d-49cc-abc6-c63ba2843c5b,a56d5d87-c38e-4f39-8b5c-3643afe4e7b3,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,1,1,f16f0952-73a8-49ae-b636-c52502a81f57,blue,jng,11d2d497-a741-4da6-b8c7-c4f2a4ff7da1,f3c22893-afca-4653-9642-d2832d75efd2,25c383a3-8c0c-4516-97fb-e17a458cd120,1,1,2,8,0,0,0,0,0,NULL,8.54805,0,0,32,162,122.5000305,4,0.07782923477,10,5062.793701,723.256243,205.7492205,0,0,11103,5757,-340,9,12,41.11597824,0.4304777778,NULL
e756ad67-aa7d-49cc-abc6-c63ba2843c5b,d63355f7-04f5-44f7-82e3-d66201d3358f,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,1,1,817531bf-38ca-45d7-9d86-5d0aa8031edf,blue,mid,a19199dd-c181-4613-bf1c-8cdfb4bce348,f3c22893-afca-4653-9642-d2832d75efd2,fe2d0d4c-a75b-4c67-8e62-0dfa49b26688,1,2,1,5,0,0,0,0,0,6.59625,NULL,0,1,294,18.39999962,11.39999962,0,0.3524684049,11,5856.504883,836.6435547,356.5924876,0,0,13258,5852,751,10,4,24.68266106,0.1666597222,NULL
e756ad67-aa7d-49cc-abc6-c63ba2843c5b,68813131-ef87-46e7-8b8a-43158021dc58,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,1,1,cffa3533-e1c5-4d05-b72b-f05a2c9202c3,blue,bot,8d533903-effc-44b8-ae72-00fe82c04ba2,f3c22893-afca-4653-9642-d2832d75efd2,6c9c7b4a-0947-4b6c-8cff-cf318ac75f10,1,3,0,3,1,0,0,0,0,0.810425,NULL,1,0,330,32.39999771,23.79999733,3.599999905,0.256629705,12,8383.142822,1197.591832,307.0776449,0,0,15127,5653,-188,17,13,53.29537582,0.03332361111,NULL
e756ad67-aa7d-49cc-abc6-c63ba2843c5b,a661537b-eb5b-4f7f-bfc3-37225e678661,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,1,1,c8ab5139-5836-46d0-b5cd-2bfab29d3f4e,blue,sup,a2cf2cfb-4b34-4c54-8439-b9aedec8097b,f3c22893-afca-4653-9642-d2832d75efd2,c5269e9d-b0a9-44cb-9ed1-ff01afa40fe7,1,2,1,5,0,0,0,0,0,2.316483333,NULL,0,0,32,0,0,0,0.1473549921,15,1422.98407,203.2834385,84.24162699,32.90592244,4.845757058,7593,3829,594,61,11,100.3577423,0.2277652778,0.2972944444
e756ad67-aa7d-49cc-abc6-c63ba2843c5b,5efd550f-e3b7-4984-ad37-ee48cdd6615a,f3c22893-afca-4653-9642-d2832d75efd2,1,1,db14b766-7173-47e7-8c16-887317652d05,red,top,236a0b34-f525-4ded-8cf7-3eedfb582f50,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,59e5b504-ac09-4ae1-a5d9-c59233aca089,0,2,5,2,0,0,0,0,1,13.16965,6.401266667,1,3,278,12,4,1.5,0.03032270725,9,8851.853027,1264.550432,436.2473398,0,0,11841,4999,-1355,11,4,22.24589348,0.1806055556,NULL
e756ad67-aa7d-49cc-abc6-c63ba2843c5b,11d2d497-a741-4da6-b8c7-c4f2a4ff7da1,f3c22893-afca-4653-9642-d2832d75efd2,1,1,25c383a3-8c0c-4516-97fb-e17a458cd120,red,jng,a56d5d87-c38e-4f39-8b5c-3643afe4e7b3,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,f16f0952-73a8-49ae-b636-c52502a81f57,0,3,2,1,0,0,0,0,0,3.526516667,6.554416667,0,0,30,195.3999634,153.4000397,8,0.0453996448,10,4738.338867,676.9055525,198.9849724,0,0,11523,6097,340,10,23,68.36433411,0.3805472222,NULL
e756ad67-aa7d-49cc-abc6-c63ba2843c5b,a19199dd-c181-4613-bf1c-8cdfb4bce348,f3c22893-afca-4653-9642-d2832d75efd2,1,1,fe2d0d4c-a75b-4c67-8e62-0dfa49b26688,red,mid,d63355f7-04f5-44f7-82e3-d66201d3358f,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,817531bf-38ca-45d7-9d86-5d0aa8031edf,0,0,1,3,0,0,0,0,0,NULL,NULL,0,0,318,28.79999924,15,4.800000191,0.2726769609,11,5996.776611,856.682373,311.3519738,0,0,13308,5101,-751,13,3,31.3703804,0.1902152778,NULL
e756ad67-aa7d-49cc-abc6-c63ba2843c5b,8d533903-effc-44b8-ae72-00fe82c04ba2,f3c22893-afca-4653-9642-d2832d75efd2,1,1,6c9c7b4a-0947-4b6c-8cff-cf318ac75f10,red,bot,68813131-ef87-46e7-8b8a-43158021dc58,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,cffa3533-e1c5-4d05-b72b-f05a2c9202c3,0,1,2,2,0,0,0,0,0,NULL,15.11938333,0,0,326,4,1.5,0,0.1977214521,8,12448.44836,1778.349766,518.3577743,0,4.514972434,12965,5841,188,19,12,40.64881897,0.07913888889,NULL
e756ad67-aa7d-49cc-abc6-c63ba2843c5b,a2cf2cfb-4b34-4c54-8439-b9aedec8097b,f3c22893-afca-4653-9642-d2832d75efd2,1,1,c5269e9d-b0a9-44cb-9ed1-ff01afa40fe7,red,sup,a661537b-eb5b-4f7f-bfc3-37225e678661,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,c8ab5139-5836-46d0-b5cd-2bfab29d3f4e,0,0,3,5,0,0,0,0,0,NULL,9.952075,0,0,42,0,0,0,0.1134975035,12,1620.09024,231.4414629,60.86376965,7.046621759,0,6723,3235,-594,42,17,95.74248505,0.1763875,0.3042388889
